payload_commit_msg,repository_language
new file: mods/TrenchesMod/bits/allyrepair.shp new file: mods/TrenchesMod/bits/bubbles.shp new file: mods/TrenchesMod/bits/cursor.pal new file: mods/TrenchesMod/bits/ftrk.shp new file: mods/TrenchesMod/bits/ftrkicon.shp new file: mods/TrenchesMod/bits/gpsdot.shp new file: mods/TrenchesMod/bits/harvempty.shp new file: mods/TrenchesMod/bits/harvhalf.shp new file: mods/TrenchesMod/bits/hhusk.shp new file: mods/TrenchesMod/bits/hhusk2.shp new file: mods/TrenchesMod/bits/jburn1.aud new file: mods/TrenchesMod/bits/jchrge1.aud new file: mods/TrenchesMod/bits/jcrisp1.aud new file: mods/TrenchesMod/bits/jdance1.aud new file: mods/TrenchesMod/bits/jjuice1.aud new file: mods/TrenchesMod/bits/jjump1.aud new file: mods/TrenchesMod/bits/jlight1.aud new file: mods/TrenchesMod/bits/jpower1.aud new file: mods/TrenchesMod/bits/jshock1.aud new file: mods/TrenchesMod/bits/jyes1.aud new file: mods/TrenchesMod/bits/levelup.shp new file: mods/TrenchesMod/bits/mcvhusk.shp new file: mods/TrenchesMod/bits/mouse.shp new file: mods/TrenchesMod/bits/mpspawn.shp new file: mods/TrenchesMod/bits/msloicon2.shp new file: mods/TrenchesMod/bits/msub.shp new file: mods/TrenchesMod/bits/msubicon.shp new file: mods/TrenchesMod/bits/nopower.shp new file: mods/TrenchesMod/bits/oilb.shp new file: mods/TrenchesMod/bits/overlay.shp new file: mods/TrenchesMod/bits/pips2.shp new file: mods/TrenchesMod/bits/playersmoke.shp new file: mods/TrenchesMod/bits/poweroff.shp new file: mods/TrenchesMod/bits/rank.shp new file: mods/TrenchesMod/bits/shok.shp new file: mods/TrenchesMod/bits/shokicon.shp new file: mods/TrenchesMod/bits/tire.shp new file: mods/TrenchesMod/bits/tran2.shp new file: mods/TrenchesMod/bits/ttnk.shp new file: mods/TrenchesMod/bits/ttnkicon.shp new file: mods/TrenchesMod/bits/waypoint.shp new file: mods/TrenchesMod/chrome.yaml new file: mods/TrenchesMod/chrome/create-server.yaml new file: mods/TrenchesMod/chrome/dropdowns.yaml new file: mods/TrenchesMod/chrome/gameinit.yaml new file: mods/TrenchesMod/chrome/ingame.yaml new file: mods/TrenchesMod/chrome/lobby.yaml new file: mods/TrenchesMod/chrome/mainmenu.yaml new file: mods/TrenchesMod/chrome/map-chooser.yaml new file: mods/TrenchesMod/chrome/modchooser.yaml new file: mods/TrenchesMod/chrome/replaybrowser.yaml new file: mods/TrenchesMod/chrome/serverbrowser.yaml new file: mods/TrenchesMod/cursors.yaml new file: mods/TrenchesMod/maps/Race to the Sea.oramap new file: mods/TrenchesMod/maps/a-path-beyond.oramap new file: mods/TrenchesMod/maps/alaska-anarchy-redux.oramap new file: mods/TrenchesMod/maps/all-connected.oramap new file: mods/TrenchesMod/maps/apollo_rev2.oramap new file: mods/TrenchesMod/maps/arctic-triangle-affair.oramap new file: mods/TrenchesMod/maps/ares_national_park.oramap new file: mods/TrenchesMod/maps/ares_rev3.oramap new file: mods/TrenchesMod/maps/asymetric-battle.oramap new file: mods/TrenchesMod/maps/battle-lake.oramap new file: mods/TrenchesMod/maps/baywatch.oramap new file: mods/TrenchesMod/maps/bombardment-islands.oramap new file: mods/TrenchesMod/maps/boomer-test-map.oramap new file: mods/TrenchesMod/maps/breaking-point.oramap new file: mods/TrenchesMod/maps/caffeinated.oramap new file: mods/TrenchesMod/maps/calm-before-storm.oramap new file: mods/TrenchesMod/maps/center-of-attention-redux-2.oramap new file: mods/TrenchesMod/maps/central-conflict.oramap new file: mods/TrenchesMod/maps/chokepoint.oramap new file: mods/TrenchesMod/maps/coastal-influence.oramap new file: mods/TrenchesMod/maps/contact.oramap new file: mods/TrenchesMod/maps/convergence.oramap new file: mods/TrenchesMod/maps/crossing-the-river.oramap new file: mods/TrenchesMod/maps/daejeon.oramap new file: mods/TrenchesMod/maps/doubles.oramap new file: mods/TrenchesMod/maps/doughnut-hole.oramap new file: mods/TrenchesMod/maps/doughnut.oramap new file: mods/TrenchesMod/maps/drop-zone-battle-of-tikiaki.oramap new file: mods/TrenchesMod/maps/drop-zone-w.oramap new file: mods/TrenchesMod/maps/drop-zone.oramap new file: mods/TrenchesMod/maps/east-vs-west.oramap new file: mods/TrenchesMod/maps/encounter.oramap new file: mods/TrenchesMod/maps/engagement.oramap new file: mods/TrenchesMod/maps/equal-opportunity.oramap new file: mods/TrenchesMod/maps/first-come-first-served.oramap new file: mods/TrenchesMod/maps/free-coasts.oramap new file: mods/TrenchesMod/maps/haos-ridges.oramap new file: mods/TrenchesMod/maps/hectic.oramap new file: mods/TrenchesMod/maps/high-and-low-extended.oramap new file: mods/TrenchesMod/maps/high-and-low.oramap new file: mods/TrenchesMod/maps/hotzone.oramap new file: mods/TrenchesMod/maps/island-hoppers.oramap new file: mods/TrenchesMod/maps/keep-off-the-grass-2.oramap new file: mods/TrenchesMod/maps/koth-crossroads.oramap new file: mods/TrenchesMod/maps/koth-island-hoppers.oramap new file: mods/TrenchesMod/maps/mad-scramble.oramap new file: mods/TrenchesMod/maps/man-to-man.oramap new file: mods/TrenchesMod/maps/marooned-2.oramap new file: mods/TrenchesMod/maps/mass-confliction.oramap new file: mods/TrenchesMod/maps/mjolnir-2.oramap new file: mods/TrenchesMod/maps/mjolnir.oramap new file: mods/TrenchesMod/maps/no-fly-zone.oramap new file: mods/TrenchesMod/maps/north-by-northwest.oramap new file: mods/TrenchesMod/maps/pearly-wastelands.oramap new file: mods/TrenchesMod/maps/poseidon_rev5.oramap new file: mods/TrenchesMod/maps/pressure.oramap new file: mods/TrenchesMod/maps/puddles-redux.oramap new file: mods/TrenchesMod/maps/raraku.oramap new file: mods/TrenchesMod/maps/regeneration-basin.oramap new file: mods/TrenchesMod/maps/ring-of-fire.oramap new file: mods/TrenchesMod/maps/river-war-2.oramap new file: mods/TrenchesMod/maps/seaside.oramap new file: mods/TrenchesMod/maps/seven-stairs.oramap new file: mods/TrenchesMod/maps/shellmap.oramap new file: mods/TrenchesMod/maps/snowy-island.oramap new file: mods/TrenchesMod/maps/snowyridge.oramap new file: mods/TrenchesMod/maps/strip-mine.oramap new file: mods/TrenchesMod/maps/styrian-mountains.oramap new file: mods/TrenchesMod/maps/temperal.oramap new file: mods/TrenchesMod/maps/vegetation.oramap new file: mods/TrenchesMod/maps/winter-warzone.oramap new file: mods/TrenchesMod/metrics.yaml new file: mods/TrenchesMod/mod.yaml new file: mods/TrenchesMod/movies1.yaml new file: mods/TrenchesMod/movies2.yaml new file: mods/TrenchesMod/music-am.yaml new file: mods/TrenchesMod/music-cs.yaml new file: mods/TrenchesMod/music.yaml new file: mods/TrenchesMod/rules/aircraft.yaml new file: mods/TrenchesMod/rules/civilian.yaml new file: mods/TrenchesMod/rules/defaults.yaml new file: mods/TrenchesMod/rules/infantry.yaml new file: mods/TrenchesMod/rules/ships.yaml new file: mods/TrenchesMod/rules/structures.yaml new file: mods/TrenchesMod/rules/system.yaml new file: mods/TrenchesMod/rules/trees.yaml new file: mods/TrenchesMod/rules/vehicles.yaml new file: mods/TrenchesMod/sequences.yaml new file: mods/TrenchesMod/tilesets/interior.yaml new file: mods/TrenchesMod/tilesets/snow.yaml new file: mods/TrenchesMod/tilesets/temperat.yaml new file: mods/TrenchesMod/uibits/buttons.png new file: mods/TrenchesMod/uibits/chrome-allies.png new file: mods/TrenchesMod/uibits/chrome-soviet.png new file: mods/TrenchesMod/uibits/dialog.png new file: mods/TrenchesMod/uibits/loadscreen (copy).png new file: mods/TrenchesMod/uibits/loadscreen.png new file: mods/TrenchesMod/uibits/musicplayer.png new file: mods/TrenchesMod/uibits/spawnpoints.png new file: mods/TrenchesMod/uibits/strategic.png new file: mods/TrenchesMod/uibits/tabs.png new file: mods/TrenchesMod/voices.yaml new file: mods/TrenchesMod/weapons.yaml,C#
Fixed an annoying linebreak issue in the README.,PHP
Plugins need versions or Maven gets cranky.,Java
"Implemented compute_J(), which is algorithm 2 in chapter 5. It doesn't quite work yet, as 4 of the lines evaluate to 'nan', making the entire function return 'nan'. I hate debugging this.",C
hate unfinished spec - create them only when you write specs for it,Ruby
i fucking hate git,Ruby
Removing unnecessary js files. Eliminating annoying alerts from web app.,JavaScript
"Fix the help message display. After removing the timers on module load, the help message was not correctly displaying. I have corrected that and removed the tooltip from the input field, because it was annoying.",C
"- I've realised that I THOUGHT I was running ConTest in previous tests. Indeed I was but I hadn't specified in a 'KingProperties' file the classes that should be instrumented by ConTest. * Therefore, I've added a KingProperties file which specifies the target classes to be those in the ex9 package and also the ReadSet, WriteSet and LockManager classes in the org.deuce.transaction.tl2twilight package * NOTE that with the trial version that I have there is a limit of 10 classes * The reason the Context class is not in KingProperties file is because it has several inner classes which are getting instrumented in the process and thus I hit the 10 class limit just by those inner classes! argh! I just want the Context class itself and not its inner classes to be instrumented. * In fact, I don't think quite all of WriteSet is being instrumented because it has four anonymous classes which are causing the class limit to be hit quicker. LockManager is getting instrumented okay. I think ReadSet is as well. * Note that you also need a special license file to run ConTest but I've not included that here. - Atomicity appears to be holding with ConTest instrumenting the ex9 package and the LockManager, ReadSet and part of WriteSet classes. Ideally, I would like to instrument Context class too to give me greater confidence in the correctness of the implementation.",Java
This is driving me mad,Ruby
Merge branch 'master' of github.com:RileyA/STATICly-MAD into charPhys Conflicts: src/LevelContactListener.as,ActionScript
Merge branch 'master' of github.com:RileyA/STATICly-MAD into charPhys Conflicts: src/LevelContactListener.as,ActionScript
disabled NBC module rather annoying,Python
I hate my life. I hate my life. I hate my life,Python
Argh,Java
"in order to fix registry removal at uninstall time, we have to include our old friend the Extensions/Install script (don't you hate sometimes GS?)",Python
Created the second serial port to fix annoying bug,Java
Merge pull request #15 from dallonf/master Validation is less annoying (plus I added the dashboard back),JavaScript
"New preference: showInstallWarning, makes it selectable by preference, if the warning is displayed when the installer-folder is still present. For development this is less annoying.",PHP
Got rid of annoying console.log,JavaScript
WIP: aaaaaaargh,Ruby
annoying bug fix,Java
Add dependencies in a Maven pom.xml. Add missing AuthHandler class. Fix getUrl bug. Comment out writes so developers aren't annoyed.,Java
removed annoying error label when season created,Java
i hate css,JavaScript
Added Dexatek Technology Ltd. DK DVB-T Dongle (1d19:1101) Changed gain handling: clamp to valid range if outside Fixed bug when handling return from FC0013_SetFrequency - thanks 'mad' on osmocom-sdr ML,C++
datadict: desloca validaçao de colunas da ajuda de pesquisa para validadores. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
sd: complementa manutençao de endereços. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Code formatting went mad,JavaScript
"argh, remove pdb!",Python
"Database Theory and UI fixes - sorry i could not do more, i shall tomorrow but my brother was annoying and my parents want me asleep see notes throughout, Unfortunately I could not achieve all i wanted to but i shall keep adding. have a sift through the code. sorry i could not do more, i shall tomorrow but my brother was annoying and my parents want me asleep.",Objective-C
